+0.05847000000000 +0.05524000000000
+0.26076000000000 +0.05132000000000
+0.17850000000000 +0.14099000000000
+0.20213000000000 +0.26086000000000
+0.04702000000000 +0.29908000000000
+0.04478000000000 +0.25913000000000
+0.10814000000000 +0.13730000000000
+0.02962000000000 +0.31922000000000
+0.22977000000000 +0.14450000000000
+0.06536000000000 +0.13287000000000
+0.07036000000000 +0.20816000000000
+0.17283000000000 +0.00715000000000
+0.32605000000000 +0.21443000000000
+0.19154000000000 +0.15182000000000
+0.29937000000000 +0.22165000000000
+0.09936000000000 +0.23385000000000
+0.32761000000000 +0.11678000000000
+0.15061000000000 +0.16814000000000
+0.25354000000000 +0.23792000000000
+0.20949000000000 +0.23784000000000
+0.01564000000000 +0.19866000000000
+0.00251000000000 +0.22608000000000
+0.09550000000000 +0.12525000000000
+0.00171000000000 +0.01736000000000
+0.16669000000000 +0.31168000000000
+0.06890000000000 +0.21802000000000
+0.06303000000000 +0.24218000000000
+0.11646000000000 +0.08141000000000
+0.11079000000000 +0.10087000000000
+0.16711000000000 +0.17793000000000
+0.18641000000000 +0.15906000000000
+0.11956000000000 +0.03145000000000
+0.24334000000000 +0.06974000000000
+0.10356000000000 +0.25882000000000
+0.22839000000000 +0.27451000000000
+0.16756000000000 +0.09452000000000
+0.14581000000000 +0.29142000000000
+0.20518000000000 +0.32202000000000
+0.30862000000000 +0.31135000000000
+0.08429000000000 +0.22404000000000
+0.31134000000000 +0.31070000000000
+0.09554000000000 +0.31416000000000
+0.08099000000000 +0.26228000000000
+0.27827000000000 +0.10804000000000
+0.03023000000000 +0.02142000000000
+0.01305000000000 +0.03115000000000
+0.04240000000000 +0.26490000000000
+0.12810000000000 +0.21936000000000
+0.32167000000000 +0.00898000000000
+0.01600000000000 +0.16545000000000
+0.01513000000000 +0.11198000000000
+0.15150000000000 +0.29272000000000
+0.05992000000000 +0.19157000000000
+0.04643000000000 +0.10442000000000
+0.17145000000000 +0.01394000000000
+0.15322000000000 +0.24734000000000
+0.13243000000000 +0.06830000000000
+0.27561000000000 +0.20153000000000
+0.10038000000000 +0.21405000000000
