+0.12373000000000 +0.13187000000000
+0.03875000000000 +0.11732000000000
+0.09437000000000 +0.23229000000000
+0.31859000000000 +0.03483000000000
+0.00019000000000 +0.15220000000000
+0.22443000000000 +0.19643000000000
+0.18939000000000 +0.16083000000000
+0.17756000000000 +0.24053000000000
+0.26590000000000 +0.15385000000000
+0.17026000000000 +0.16294000000000
+0.17612000000000 +0.02688000000000
+0.01169000000000 +0.11208000000000
+0.10200000000000 +0.05517000000000
+0.32334000000000 +0.01911000000000
+0.01030000000000 +0.17733000000000
+0.12026000000000 +0.09378000000000
+0.15526000000000 +0.19610000000000
+0.16823000000000 +0.05289000000000
+0.09275000000000 +0.04700000000000
+0.32716000000000 +0.21053000000000
+0.21569000000000 +0.16601000000000
+0.32152000000000 +0.08262000000000
+0.09165000000000 +0.25352000000000
+0.19259000000000 +0.04578000000000
+0.15938000000000 +0.18666000000000
+0.15987000000000 +0.25952000000000
+0.22660000000000 +0.22226000000000
+0.11643000000000 +0.04113000000000
+0.20479000000000 +0.24429000000000
+0.23680000000000 +0.00862000000000
+0.12112000000000 +0.01217000000000
+0.10300000000000 +0.06822000000000
+0.25758000000000 +0.06022000000000
+0.10300000000000 +0.31550000000000
+0.15846000000000 +0.16138000000000
+0.07388000000000 +0.12716000000000
+0.09084000000000 +0.04282000000000
+0.19890000000000 +0.21222000000000
+0.05517000000000 +0.18975000000000
+0.30729000000000 +0.15741000000000
+0.02989000000000 +0.29850000000000
+0.19621000000000 +0.22902000000000
+0.16527000000000 +0.00686000000000
+0.18970000000000 +0.16134000000000
+0.01808000000000 +0.20401000000000
+0.12049000000000 +0.00688000000000
+0.15974000000000 +0.15337000000000
+0.25570000000000 +0.09276000000000
+0.13994000000000 +0.14667000000000
+0.20365000000000 +0.24544000000000
+0.21025000000000 +0.21146000000000
+0.29050000000000 +0.30931000000000
+0.16164000000000 +0.21364000000000
+0.28606000000000 +0.16406000000000
+0.02377000000000 +0.25779000000000
+0.05197000000000 +0.16463000000000
+0.09396000000000 +0.18053000000000
+0.07406000000000 +0.32438000000000
+0.04899000000000 +0.06608000000000
+0.05169000000000 +0.32508000000000
+0.32267000000000 +0.05308000000000
+0.03259000000000 +0.00996000000000
+0.13150000000000 +0.05220000000000
+0.22821000000000 +0.23621000000000
+0.21599000000000 +0.12597000000000
+0.21520000000000 +0.22853000000000
+0.24434000000000 +0.03045000000000
+0.19593000000000 +0.19693000000000
+0.18978000000000 +0.13511000000000
+0.27101000000000 +0.07055000000000
+0.28947000000000 +0.14618000000000
+0.21138000000000 +0.30864000000000
+0.11408000000000 +0.05415000000000
+0.29370000000000 +0.14108000000000
+0.31768000000000 +0.04482000000000
+0.18446000000000 +0.28147000000000
+0.00470000000000 +0.11343000000000
+0.09898000000000 +0.00574000000000
+0.09707000000000 +0.16596000000000
+0.26395000000000 +0.28540000000000
+0.17257000000000 +0.16536000000000
+0.16858000000000 +0.19551000000000
+0.23469000000000 +0.02898000000000
+0.12315000000000 +0.15996000000000
+0.13276000000000 +0.29720000000000
+0.02110000000000 +0.02030000000000
+0.12311000000000 +0.22265000000000
+0.26014000000000 +0.31667000000000
+0.10603000000000 +0.26942000000000
+0.31680000000000 +0.07709000000000
+0.22170000000000 +0.19456000000000
+0.02243000000000 +0.15390000000000
+0.10624000000000 +0.15827000000000
+0.32587000000000 +0.16651000000000
+0.16836000000000 +0.02971000000000
+0.11853000000000 +0.12356000000000
+0.16288000000000 +0.05388000000000
+0.18217000000000 +0.30719000000000
+0.13823000000000 +0.14050000000000
+0.24340000000000 +0.31011000000000
+0.31807000000000 +0.22728000000000
+0.11483000000000 +0.20130000000000
+0.14844000000000 +0.10732000000000
+0.01624000000000 +0.13776000000000
+0.20996000000000 +0.05736000000000
+0.00524000000000 +0.08318000000000
+0.24870000000000 +0.03327000000000
+0.16158000000000 +0.01540000000000
+0.30217000000000 +0.16379000000000
+0.04732000000000 +0.04183000000000
+0.28770000000000 +0.17823000000000
+0.29329000000000 +0.10913000000000
+0.29729000000000 +0.11921000000000
+0.28354000000000 +0.27918000000000
+0.30827000000000 +0.23706000000000
+0.05114000000000 +0.05325000000000
+0.03161000000000 +0.30154000000000
+0.26781000000000 +0.10424000000000
+0.21346000000000 +0.08341000000000
+0.27318000000000 +0.30555000000000
+0.28091000000000 +0.18994000000000
+0.14691000000000 +0.25184000000000
+0.26246000000000 +0.23835000000000
+0.32269000000000 +0.23210000000000
+0.19347000000000 +0.21516000000000
+0.03919000000000 +0.09998000000000
+0.30980000000000 +0.12206000000000
+0.13491000000000 +0.02104000000000
+0.00480000000000 +0.05770000000000
+0.12138000000000 +0.20380000000000
+0.11179000000000 +0.11248000000000
+0.27336000000000 +0.20803000000000
+0.20128000000000 +0.16620000000000
+0.31335000000000 +0.12413000000000
+0.05537000000000 +0.21783000000000
+0.30160000000000 +0.14087000000000
+0.08397000000000 +0.32290000000000
+0.10288000000000 +0.04252000000000
+0.16434000000000 +0.07512000000000
+0.13277000000000 +0.13605000000000
+0.05860000000000 +0.10360000000000
+0.29090000000000 +0.06903000000000
+0.27267000000000 +0.13885000000000
+0.07316000000000 +0.15229000000000
+0.20452000000000 +0.09475000000000
+0.11509000000000 +0.09047000000000
+0.21320000000000 +0.26213000000000
+0.08560000000000 +0.30438000000000
+0.26361000000000 +0.01651000000000
+0.15647000000000 +0.16722000000000
+0.17622000000000 +0.01358000000000
+0.22480000000000 +0.20499000000000
+0.11329000000000 +0.18303000000000
+0.14335000000000 +0.25135000000000
+0.18409000000000 +0.13475000000000
+0.30588000000000 +0.26622000000000
+0.26378000000000 +0.00328000000000
+0.10862000000000 +0.20940000000000
+0.24461000000000 +0.19874000000000
+0.07043000000000 +0.19186000000000
+0.03623000000000 +0.29581000000000
+0.12689000000000 +0.06531000000000
+0.06504000000000 +0.07973000000000
+0.01623000000000 +0.07632000000000
+0.31966000000000 +0.07822000000000
+0.32758000000000 +0.16754000000000
+0.15382000000000 +0.09486000000000
+0.27514000000000 +0.00112000000000
+0.28500000000000 +0.11478000000000
+0.19091000000000 +0.15419000000000
+0.26241000000000 +0.30722000000000
+0.19159000000000 +0.27076000000000
+0.29163000000000 +0.14112000000000
+0.30475000000000 +0.01009000000000
+0.01575000000000 +0.11763000000000
+0.06734000000000 +0.26027000000000
+0.14039000000000 +0.08384000000000
+0.28467000000000 +0.28783000000000
+0.07312000000000 +0.19344000000000
+0.06499000000000 +0.06967000000000
+0.26524000000000 +0.25925000000000
+0.10953000000000 +0.24682000000000
+0.18909000000000 +0.12598000000000
+0.13800000000000 +0.16397000000000
+0.31277000000000 +0.14677000000000
+0.25958000000000 +0.27140000000000
+0.30366000000000 +0.20994000000000
+0.22776000000000 +0.19140000000000
+0.19912000000000 +0.17320000000000
+0.17880000000000 +0.05064000000000
+0.21074000000000 +0.27589000000000
+0.26909000000000 +0.30056000000000
+0.28616000000000 +0.25593000000000
+0.09659000000000 +0.23421000000000
+0.05299000000000 +0.15936000000000
+0.05655000000000 +0.04171000000000
+0.22244000000000 +0.16985000000000
+0.06667000000000 +0.22144000000000
+0.13716000000000 +0.04287000000000
+0.17414000000000 +0.02448000000000
+0.18185000000000 +0.24940000000000
+0.13686000000000 +0.20948000000000
+0.13803000000000 +0.30794000000000
+0.15137000000000 +0.19178000000000
+0.05488000000000 +0.15885000000000
+0.08205000000000 +0.22773000000000
+0.02161000000000 +0.13527000000000
+0.03333000000000 +0.06692000000000
+0.13482000000000 +0.08426000000000
+0.03323000000000 +0.17638000000000
+0.18685000000000 +0.22827000000000
+0.31844000000000 +0.07100000000000
+0.15912000000000 +0.23186000000000
+0.18848000000000 +0.20794000000000
+0.22659000000000 +0.16845000000000
+0.12559000000000 +0.22008000000000
+0.11707000000000 +0.18301000000000
+0.14238000000000 +0.24159000000000
